#

MARK 000
464.0,296348.0
436.0,296784.0
444.0,297228.0
416.0,297644.0
472.0,298116.0
444.0,298560.0
432.0,298992.0
432.0,299424.0
464.0,299888.0
448.0,300336.0
420.0,300756.0
440.0,301196.0
464.0,301660.0
428.0,302088.0
444.0,302532.0
464.0,302996.0
432.0,303428.0
436.0,303864.0
416.0,304280.0
444.0,304724.0
428.0,305152.0
440.0,305592.0
472.0,306064.0
432.0,306496.0
448.0,306944.0
400.0,307344.0
448.0,307792.0
MARK 005
3900.0,311692.0
1240.0,312932.0
1304.0,314236.0
1228.0,315464.0
1268.0,316732.0
1196.0,317928.0
1220.0,319148.0
1240.0,320388.0
1220.0,321608.0
1232.0,322840.0
1200.0,324040.0
1188.0,325228.0
1304.0,326532.0
1224.0,327756.0
1240.0,328996.0
1232.0,330228.0
1252.0,331480.0
1208.0,332688.0
1228.0,333916.0
1324.0,335240.0
1236.0,336476.0
1288.0,337764.0
1232.0,338996.0
1292.0,340288.0
1296.0,341584.0
1256.0,342840.0
1248.0,344088.0
1204.0,345292.0
1236.0,346528.0
1240.0,347768.0
1244.0,349012.0
1220.0,350232.0
1184.0,351416.0
1196.0,352612.0
1208.0,353820.0
1204.0,355024.0
1168.0,356192.0
1156.0,357348.0
1172.0,358520.0
1244.0,359764.0
1144.0,360908.0
1116.0,362024.0
1228.0,363252.0
1120.0,364372.0
1200.0,365572.0
1228.0,366800.0
1148.0,367948.0
1232.0,369180.0
1188.0,370368.0
1156.0,371524.0
1232.0,372756.0
1196.0,373952.0
1228.0,375180.0
1208.0,376388.0
1164.0,377552.0
1220.0,378772.0
1244.0,380016.0
1128.0,381144.0
3556.0,384700.0
1176.0,385876.0
1160.0,387036.0
1200.0,388236.0
1176.0,389412.0
1112.0,390524.0
MARK 006
740.0,391264.0
724.0,391988.0
764.0,392752.0
716.0,393468.0
744.0,394212.0
744.0,394956.0
696.0,395652.0
768.0,396420.0
704.0,397124.0
764.0,397888.0
732.0,398620.0
736.0,399356.0
712.0,400068.0
744.0,400812.0
756.0,401568.0
704.0,402272.0
776.0,403048.0
720.0,403768.0
744.0,404512.0
752.0,405264.0
728.0,405992.0
720.0,406712.0
736.0,407448.0
752.0,408200.0
716.0,408916.0
728.0,409644.0
732.0,410376.0
756.0,411132.0
728.0,411860.0
676.0,412536.0
