#Firmware: Speeduino 2022.04-dev
ToothTime,Time
uS,uS
1028.0,4813988.0
3096.0,4817084.0
1036.0,4818120.0
1012.0,4819132.0
1032.0,4820164.0
1048.0,4821212.0
1008.0,4822220.0
1044.0,4823264.0
1028.0,4824292.0
1040.0,4825332.0
1012.0,4826344.0
1048.0,4827392.0
1012.0,4828404.0
1036.0,4829440.0
1020.0,4830460.0
1012.0,4831472.0
1044.0,4832516.0
1004.0,4833520.0
1020.0,4834540.0
1044.0,4835584.0
1016.0,4836600.0
1040.0,4837640.0
1024.0,4838664.0
1036.0,4839700.0
1028.0,4840728.0
1032.0,4841760.0
1048.0,4842808.0
1032.0,4843840.0
1032.0,4844872.0
1024.0,4845896.0
1052.0,4846948.0
1040.0,4847988.0
1036.0,4849024.0
1048.0,4850072.0
1056.0,4851128.0
1036.0,4852164.0
1048.0,4853212.0
1060.0,4854272.0
1064.0,4855336.0
1048.0,4856384.0
1056.0,4857440.0
1064.0,4858504.0
1064.0,4859568.0
1056.0,4860624.0
1072.0,4861696.0
1072.0,4862768.0
1064.0,4863832.0
1076.0,4864908.0
1072.0,4865980.0
1068.0,4867048.0
MARK 023
1008.0,4868056.0
992.0,4869048.0
1004.0,4870052.0
988.0,4871040.0
992.0,4872032.0
996.0,4873028.0
992.0,4874020.0
1000.0,4875020.0
996.0,4876016.0
968.0,4876984.0
1012.0,4877996.0
996.0,4878992.0
992.0,4879984.0
960.0,4880944.0
1008.0,4881952.0
976.0,4882928.0
1012.0,4883940.0
988.0,4884928.0
1000.0,4885928.0
1016.0,4886944.0
992.0,4887936.0
988.0,4888924.0
1016.0,4889940.0
1000.0,4890940.0
3000.0,4893940.0
1000.0,4894940.0
1012.0,4895952.0
1012.0,4896964.0
1024.0,4897988.0
992.0,4898980.0
1028.0,4900008.0
1008.0,4901016.0
1032.0,4902048.0
1000.0,4903048.0
1032.0,4904080.0
1008.0,4905088.0
1040.0,4906128.0
996.0,4907124.0
1040.0,4908164.0
1016.0,4909180.0
1020.0,4910200.0
1028.0,4911228.0
1024.0,4912252.0
1028.0,4913280.0
1036.0,4914316.0
1024.0,4915340.0
1036.0,4916376.0
1028.0,4917404.0
1048.0,4918452.0
1028.0,4919480.0
1036.0,4920516.0
1028.0,4921544.0
1032.0,4922576.0
1028.0,4923604.0
1032.0,4924636.0
1024.0,4925660.0
1028.0,4926688.0
1028.0,4927716.0
1032.0,4928748.0
1028.0,4929776.0
1012.0,4930788.0
1032.0,4931820.0
1012.0,4932832.0
1036.0,4933868.0
1024.0,4934892.0
1012.0,4935904.0
1036.0,4936940.0
1016.0,4937956.0
1024.0,4938980.0
1016.0,4939996.0
1024.0,4941020.0
1044.0,4942064.0
1024.0,4943088.0
1020.0,4944108.0
1028.0,4945136.0
1020.0,4946156.0
1044.0,4947200.0
1028.0,4948228.0
1036.0,4949264.0
1036.0,4950300.0
1024.0,4951324.0
1044.0,4952368.0
3084.0,4955452.0
1016.0,4956468.0
1028.0,4957496.0
1020.0,4958516.0
1024.0,4959540.0
1008.0,4960548.0
1032.0,4961580.0
1032.0,4962612.0
1020.0,4963632.0
1012.0,4964644.0
1016.0,4965660.0
1020.0,4966680.0
1032.0,4967712.0
1000.0,4968712.0
1016.0,4969728.0
996.0,4970724.0
1020.0,4971744.0
1004.0,4972748.0
1020.0,4973768.0
1012.0,4974780.0
1016.0,4975796.0
1020.0,4976816.0
1020.0,4977836.0
1024.0,4978860.0
1036.0,4979896.0
1012.0,4980908.0
1016.0,4981924.0
1024.0,4982948.0
1012.0,4983960.0
1012.0,4984972.0
1028.0,4986000.0
996.0,4986996.0
1032.0,4988028.0
1004.0,4989032.0
1012.0,4990044.0
1008.0,4991052.0
1024.0,4992076.0
1004.0,4993080.0
1020.0,4994100.0
992.0,4995092.0
1016.0,4996108.0
1004.0,4997112.0
1004.0,4998116.0
1008.0,4999124.0
992.0,5000116.0
MARK 024
1072.0,5001188.0
1060.0,5002248.0
1056.0,5003304.0
1072.0,5004376.0
1060.0,5005436.0
1068.0,5006504.0
1052.0,5007556.0
1036.0,5008592.0
1080.0,5009672.0
1032.0,5010704.0
1060.0,5011764.0
1060.0,5012824.0
1044.0,5013868.0
1052.0,5014920.0
1044.0,5015964.0
1056.0,5017020.0
1052.0,5018072.0
1048.0,5019120.0
1068.0,5020188.0
1056.0,5021244.0
1056.0,5022300.0
1060.0,5023360.0
1064.0,5024424.0
1060.0,5025484.0
1068.0,5026552.0
1052.0,5027604.0
1064.0,5028668.0
1072.0,5029740.0
1052.0,5030792.0
3164.0,5033956.0
1036.0,5034992.0
1044.0,5036036.0
1024.0,5037060.0
1052.0,5038112.0
1040.0,5039152.0
1028.0,5040180.0
1040.0,5041220.0
1048.0,5042268.0
1024.0,5043292.0
1032.0,5044324.0
1012.0,5045336.0
1036.0,5046372.0
1024.0,5047396.0
1036.0,5048432.0
1020.0,5049452.0
1040.0,5050492.0
996.0,5051488.0
1036.0,5052524.0
1028.0,5053552.0
1036.0,5054588.0
1036.0,5055624.0
1036.0,5056660.0
1028.0,5057688.0
1044.0,5058732.0
1036.0,5059768.0
1040.0,5060808.0
1008.0,5061816.0
1040.0,5062856.0
1024.0,5063880.0
1016.0,5064896.0
1024.0,5065920.0
1020.0,5066940.0
1012.0,5067952.0
1008.0,5068960.0
1008.0,5069968.0
1020.0,5070988.0
1012.0,5072000.0
1012.0,5073012.0
1004.0,5074016.0
1012.0,5075028.0
1004.0,5076032.0
1008.0,5077040.0
980.0,5078020.0
1012.0,5079032.0
1012.0,5080044.0
1004.0,5081048.0
992.0,5082040.0
1016.0,5083056.0
1012.0,5084068.0
1024.0,5085092.0
1008.0,5086100.0
1012.0,5087112.0
1024.0,5088136.0
1020.0,5089156.0
1004.0,5090160.0
1016.0,5091176.0
1024.0,5092200.0
3028.0,5095228.0
996.0,5096224.0
1004.0,5097228.0
1012.0,5098240.0
1008.0,5099248.0
1016.0,5100264.0
988.0,5101252.0
1008.0,5102260.0
1012.0,5103272.0
988.0,5104260.0
1004.0,5105264.0
1012.0,5106276.0
992.0,5107268.0
992.0,5108260.0
1004.0,5109264.0
988.0,5110252.0
1000.0,5111252.0
996.0,5112248.0
1004.0,5113252.0
992.0,5114244.0
1012.0,5115256.0
996.0,5116252.0
1012.0,5117264.0
992.0,5118256.0
1008.0,5119264.0
1008.0,5120272.0
996.0,5121268.0
988.0,5122256.0
992.0,5123248.0
1012.0,5124260.0
988.0,5125248.0
988.0,5126236.0
992.0,5127228.0
960.0,5128188.0
996.0,5129184.0
948.0,5130132.0
996.0,5131128.0
972.0,5132100.0
968.0,5133068.0
976.0,5134044.0
MARK 025
1032.0,5135076.0
1032.0,5136108.0
1012.0,5137120.0
1040.0,5138160.0
1036.0,5139196.0
1036.0,5140232.0
1012.0,5141244.0
1044.0,5142288.0
1020.0,5143308.0
1040.0,5144348.0
1036.0,5145384.0
1040.0,5146424.0
1000.0,5147424.0
1056.0,5148480.0
1044.0,5149524.0
1032.0,5150556.0
1036.0,5151592.0
1028.0,5152620.0
1032.0,5153652.0
1040.0,5154692.0
1040.0,5155732.0
1048.0,5156780.0
1044.0,5157824.0
1040.0,5158864.0
1040.0,5159904.0
1048.0,5160952.0
1040.0,5161992.0
3116.0,5165108.0
1048.0,5166156.0
1024.0,5167180.0
1052.0,5168232.0
1040.0,5169272.0
1036.0,5170308.0
1068.0,5171376.0
1040.0,5172416.0
1052.0,5173468.0
1020.0,5174488.0
1056.0,5175544.0
1040.0,5176584.0
1048.0,5177632.0
1040.0,5178672.0
1044.0,5179716.0
1012.0,5180728.0
1044.0,5181772.0
1052.0,5182824.0
1040.0,5183864.0
1040.0,5184904.0
1044.0,5185948.0
1048.0,5186996.0
1044.0,5188040.0
1048.0,5189088.0
1064.0,5190152.0
1028.0,5191180.0
1064.0,5192244.0
1040.0,5193284.0
1020.0,5194304.0
1056.0,5195360.0
1040.0,5196400.0
1020.0,5197420.0
1032.0,5198452.0
1024.0,5199476.0
1032.0,5200508.0
1020.0,5201528.0
1032.0,5202560.0
1016.0,5203576.0
1028.0,5204604.0
1028.0,5205632.0
1024.0,5206656.0
1012.0,5207668.0
1036.0,5208704.0
1012.0,5209716.0
1024.0,5210740.0
1028.0,5211768.0
1012.0,5212780.0
1004.0,5213784.0
1024.0,5214808.0
1024.0,5215832.0
1048.0,5216880.0
1036.0,5217916.0
1024.0,5218940.0
1028.0,5219968.0
1032.0,5221000.0
1020.0,5222020.0
1040.0,5223060.0
1024.0,5224084.0
3092.0,5227176.0
1040.0,5228216.0
1040.0,5229256.0
1012.0,5230268.0
1056.0,5231324.0
1048.0,5232372.0
1040.0,5233412.0
1052.0,5234464.0
1056.0,5235520.0
1040.0,5236560.0
1036.0,5237596.0
1028.0,5238624.0
1068.0,5239692.0
1044.0,5240736.0
1048.0,5241784.0
1040.0,5242824.0
1056.0,5243880.0
1040.0,5244920.0
1068.0,5245988.0
1048.0,5247036.0
1048.0,5248084.0
1068.0,5249152.0
1052.0,5250204.0
1064.0,5251268.0
1068.0,5252336.0
1056.0,5253392.0
1052.0,5254444.0
1036.0,5255480.0
1032.0,5256512.0
1048.0,5257560.0
1028.0,5258588.0
1040.0,5259628.0
1024.0,5260652.0
1016.0,5261668.0
1020.0,5262688.0
1016.0,5263704.0
1028.0,5264732.0
992.0,5265724.0
1040.0,5266764.0
996.0,5267760.0
1000.0,5268760.0
1020.0,5269780.0
MARK 026
1024.0,5270804.0
1024.0,5271828.0
1016.0,5272844.0
1044.0,5273888.0
992.0,5274880.0
1052.0,5275932.0
988.0,5276920.0
1028.0,5277948.0
1020.0,5278968.0
1004.0,5279972.0
1052.0,5281024.0
988.0,5282012.0
1036.0,5283048.0
1008.0,5284056.0
1028.0,5285084.0
1028.0,5286112.0
1008.0,5287120.0
1032.0,5288152.0
1036.0,5289188.0
1032.0,5290220.0
1020.0,5291240.0
1024.0,5292264.0
1036.0,5293300.0
1016.0,5294316.0
3060.0,5297376.0
1024.0,5298400.0
1008.0,5299408.0
1004.0,5300412.0
1008.0,5301420.0
1032.0,5302452.0
996.0,5303448.0
1004.0,5304452.0
1008.0,5305460.0
1012.0,5306472.0
1004.0,5307476.0
1004.0,5308480.0
1016.0,5309496.0
980.0,5310476.0
1016.0,5311492.0
984.0,5312476.0
1020.0,5313496.0
980.0,5314476.0
1004.0,5315480.0
1000.0,5316480.0
1008.0,5317488.0
1004.0,5318492.0
1004.0,5319496.0
1016.0,5320512.0
1004.0,5321516.0
1008.0,5322524.0
1012.0,5323536.0
988.0,5324524.0
1008.0,5325532.0
1020.0,5326552.0
992.0,5327544.0
992.0,5328536.0
1004.0,5329540.0
996.0,5330536.0
992.0,5331528.0
992.0,5332520.0
996.0,5333516.0
996.0,5334512.0
992.0,5335504.0
988.0,5336492.0
984.0,5337476.0
984.0,5338460.0
992.0,5339452.0
996.0,5340448.0
964.0,5341412.0
984.0,5342396.0
976.0,5343372.0
1008.0,5344380.0
992.0,5345372.0
988.0,5346360.0
984.0,5347344.0
1004.0,5348348.0
1012.0,5349360.0
996.0,5350356.0
988.0,5351344.0
1000.0,5352344.0
1004.0,5353348.0
992.0,5354340.0
2992.0,5357332.0
992.0,5358324.0
1012.0,5359336.0
1000.0,5360336.0
1016.0,5361352.0
1020.0,5362372.0
1024.0,5363396.0
1012.0,5364408.0
1020.0,5365428.0
1012.0,5366440.0
1024.0,5367464.0
1020.0,5368484.0
1028.0,5369512.0
1012.0,5370524.0
1040.0,5371564.0
1012.0,5372576.0
1028.0,5373604.0
1024.0,5374628.0
1036.0,5375664.0
1024.0,5376688.0
1044.0,5377732.0
1036.0,5378768.0
1036.0,5379804.0
1036.0,5380840.0
1040.0,5381880.0
1016.0,5382896.0
1056.0,5383952.0
1016.0,5384968.0
1028.0,5385996.0
1020.0,5387016.0
1024.0,5388040.0
1012.0,5389052.0
1020.0,5390072.0
1000.0,5391072.0
1024.0,5392096.0
996.0,5393092.0
980.0,5394072.0
1004.0,5395076.0
1036.0,5396112.0
988.0,5397100.0
1004.0,5398104.0
996.0,5399100.0
1000.0,5400100.0
1008.0,5401108.0
988.0,5402096.0
MARK 027
1048.0,5403144.0
1040.0,5404184.0
1032.0,5405216.0
1044.0,5406260.0
1044.0,5407304.0
1044.0,5408348.0
1052.0,5409400.0
1056.0,5410456.0
1036.0,5411492.0
1052.0,5412544.0
1060.0,5413604.0
1052.0,5414656.0
1048.0,5415704.0
1052.0,5416756.0
1044.0,5417800.0
1060.0,5418860.0
1052.0,5419912.0
1016.0,5420928.0
1088.0,5422016.0
1028.0,5423044.0
1080.0,5424124.0
1052.0,5425176.0
1064.0,5426240.0
1060.0,5427300.0
1060.0,5428360.0
1060.0,5429420.0
1056.0,5430476.0
1072.0,5431548.0
1064.0,5432612.0
3172.0,5435784.0
1076.0,5436860.0
1064.0,5437924.0
1080.0,5439004.0
1076.0,5440080.0
1064.0,5441144.0
1080.0,5442224.0
1068.0,5443292.0
1104.0,5444396.0
1068.0,5445464.0
1100.0,5446564.0
1072.0,5447636.0
1080.0,5448716.0
1076.0,5449792.0
1096.0,5450888.0
1080.0,5451968.0
1084.0,5453052.0
1096.0,5454148.0
1080.0,5455228.0
1104.0,5456332.0
1104.0,5457436.0
1092.0,5458528.0
1104.0,5459632.0
1104.0,5460736.0
1104.0,5461840.0
1100.0,5462940.0
1088.0,5464028.0
1088.0,5465116.0
1096.0,5466212.0
1100.0,5467312.0
1076.0,5468388.0
1080.0,5469468.0
1076.0,5470544.0
1064.0,5471608.0
1068.0,5472676.0
1072.0,5473748.0
1076.0,5474824.0
1060.0,5475884.0
1068.0,5476952.0
1036.0,5477988.0
1064.0,5479052.0
1064.0,5480116.0
1060.0,5481176.0
1088.0,5482264.0
1032.0,5483296.0
1080.0,5484376.0
1032.0,5485408.0
1088.0,5486496.0
1056.0,5487552.0
1060.0,5488612.0
1076.0,5489688.0
1064.0,5490752.0
1084.0,5491836.0
1072.0,5492908.0
1064.0,5493972.0
1072.0,5495044.0
1072.0,5496116.0
1076.0,5497192.0
3192.0,5500384.0
1080.0,5501464.0
1052.0,5502516.0
1064.0,5503580.0
1068.0,5504648.0
1044.0,5505692.0
1084.0,5506776.0
1060.0,5507836.0
1072.0,5508908.0
1048.0,5509956.0
1052.0,5511008.0
1036.0,5512044.0
1084.0,5513128.0
1052.0,5514180.0
1056.0,5515236.0
1040.0,5516276.0
1056.0,5517332.0
1052.0,5518384.0
1056.0,5519440.0
1060.0,5520500.0
1060.0,5521560.0
1068.0,5522628.0
1052.0,5523680.0
1068.0,5524748.0
1072.0,5525820.0
1064.0,5526884.0
1064.0,5527948.0
1068.0,5529016.0
1036.0,5530052.0
1080.0,5531132.0
1032.0,5532164.0
1060.0,5533224.0
1056.0,5534280.0
1032.0,5535312.0
1052.0,5536364.0
1052.0,5537416.0
1040.0,5538456.0
1040.0,5539496.0
1040.0,5540536.0
1040.0,5541576.0
MARK 028
1020.0,5542596.0
1004.0,5543600.0
1024.0,5544624.0
992.0,5545616.0
1032.0,5546648.0
1004.0,5547652.0
1028.0,5548680.0
1012.0,5549692.0
1012.0,5550704.0
996.0,5551700.0
1000.0,5552700.0
1016.0,5553716.0
1020.0,5554736.0
988.0,5555724.0
1012.0,5556736.0
1000.0,5557736.0
996.0,5558732.0
976.0,5559708.0
1000.0,5560708.0
980.0,5561688.0
1008.0,5562696.0
988.0,5563684.0
996.0,5564680.0
980.0,5565660.0
996.0,5566656.0
980.0,5567636.0
992.0,5568628.0
984.0,5569612.0
996.0,5570608.0
984.0,5571592.0
1004.0,5572596.0
992.0,5573588.0
988.0,5574576.0
992.0,5575568.0
1000.0,5576568.0
996.0,5577564.0
1000.0,5578564.0
992.0,5579556.0
996.0,5580552.0
1000.0,5581552.0
2984.0,5584536.0
976.0,5585512.0
984.0,5586496.0
980.0,5587476.0
992.0,5588468.0
988.0,5589456.0
976.0,5590432.0
988.0,5591420.0
984.0,5592404.0
972.0,5593376.0
980.0,5594356.0
976.0,5595332.0
980.0,5596312.0
972.0,5597284.0
980.0,5598264.0
976.0,5599240.0
956.0,5600196.0
980.0,5601176.0
980.0,5602156.0
976.0,5603132.0
984.0,5604116.0
968.0,5605084.0
984.0,5606068.0
980.0,5607048.0
984.0,5608032.0
984.0,5609016.0
988.0,5610004.0
988.0,5610992.0
960.0,5611952.0
992.0,5612944.0
976.0,5613920.0
976.0,5614896.0
992.0,5615888.0
968.0,5616856.0
980.0,5617836.0
968.0,5618804.0
988.0,5619792.0
976.0,5620768.0
972.0,5621740.0
972.0,5622712.0
976.0,5623688.0
980.0,5624668.0
972.0,5625640.0
944.0,5626584.0
980.0,5627564.0
956.0,5628520.0
972.0,5629492.0
984.0,5630476.0
972.0,5631448.0
972.0,5632420.0
992.0,5633412.0
976.0,5634388.0
956.0,5635344.0
988.0,5636332.0
984.0,5637316.0
976.0,5638292.0
980.0,5639272.0
980.0,5640252.0
2944.0,5643196.0
988.0,5644184.0
984.0,5645168.0
1000.0,5646168.0
984.0,5647152.0
988.0,5648140.0
1012.0,5649152.0
1004.0,5650156.0
1008.0,5651164.0
1008.0,5652172.0
1000.0,5653172.0
1004.0,5654176.0
1008.0,5655184.0
1004.0,5656188.0
1012.0,5657200.0
992.0,5658192.0
1040.0,5659232.0
988.0,5660220.0
1020.0,5661240.0
1012.0,5662252.0
1024.0,5663276.0
1020.0,5664296.0
1024.0,5665320.0
1008.0,5666328.0
1024.0,5667352.0
1028.0,5668380.0
1012.0,5669392.0
1008.0,5670400.0
1028.0,5671428.0
MARK 029
1048.0,5672476.0
1036.0,5673512.0
1044.0,5674556.0
1048.0,5675604.0
1044.0,5676648.0
1036.0,5677684.0
1056.0,5678740.0
1016.0,5679756.0
1028.0,5680784.0
1052.0,5681836.0
1036.0,5682872.0
1024.0,5683896.0
1032.0,5684928.0
1028.0,5685956.0
1024.0,5686980.0
1028.0,5688008.0
1000.0,5689008.0
1020.0,5690028.0
1024.0,5691052.0
1004.0,5692056.0
1032.0,5693088.0
1012.0,5694100.0
1020.0,5695120.0
1004.0,5696124.0
1020.0,5697144.0
1024.0,5698168.0
1024.0,5699192.0
1000.0,5700192.0
1032.0,5701224.0
1016.0,5702240.0
1020.0,5703260.0
1020.0,5704280.0
1020.0,5705300.0
1032.0,5706332.0
1028.0,5707360.0
1024.0,5708384.0
1020.0,5709404.0
1024.0,5710428.0
3084.0,5713512.0
1024.0,5714536.0
1020.0,5715556.0
1028.0,5716584.0
1028.0,5717612.0
1036.0,5718648.0
1024.0,5719672.0
1028.0,5720700.0
1044.0,5721744.0
1016.0,5722760.0
1032.0,5723792.0
1028.0,5724820.0
1016.0,5725836.0
1036.0,5726872.0
1012.0,5727884.0
1012.0,5728896.0
1020.0,5729916.0
1016.0,5730932.0
1028.0,5731960.0
1024.0,5732984.0
1040.0,5734024.0
1016.0,5735040.0
1032.0,5736072.0
1028.0,5737100.0
1036.0,5738136.0
1032.0,5739168.0
1036.0,5740204.0
1012.0,5741216.0
1032.0,5742248.0
1040.0,5743288.0
1032.0,5744320.0
1032.0,5745352.0
1032.0,5746384.0
1040.0,5747424.0
1020.0,5748444.0
1048.0,5749492.0
1040.0,5750532.0
1028.0,5751560.0
1044.0,5752604.0
1036.0,5753640.0
1032.0,5754672.0
1040.0,5755712.0
1036.0,5756748.0
1016.0,5757764.0
1060.0,5758824.0
1012.0,5759836.0
1032.0,5760868.0
1036.0,5761904.0
1040.0,5762944.0
1040.0,5763984.0
1048.0,5765032.0
1040.0,5766072.0
1048.0,5767120.0
1052.0,5768172.0
1048.0,5769220.0
1044.0,5770264.0
1040.0,5771304.0
1052.0,5772356.0
3112.0,5775468.0
1040.0,5776508.0
1052.0,5777560.0
1024.0,5778584.0
1048.0,5779632.0
1048.0,5780680.0
1036.0,5781716.0
1032.0,5782748.0
1052.0,5783800.0
1028.0,5784828.0
1040.0,5785868.0
1036.0,5786904.0
1044.0,5787948.0
1024.0,5788972.0
1044.0,5790016.0
1024.0,5791040.0
1044.0,5792084.0
1020.0,5793104.0
1044.0,5794148.0
1040.0,5795188.0
1040.0,5796228.0
1044.0,5797272.0
1052.0,5798324.0
1040.0,5799364.0
1044.0,5800408.0
1032.0,5801440.0
1056.0,5802496.0
1040.0,5803536.0
1028.0,5804564.0
1056.0,5805620.0
1040.0,5806660.0
MARK 030
1092.0,5807752.0
1084.0,5808836.0
1092.0,5809928.0
1096.0,5811024.0
1100.0,5812124.0
1100.0,5813224.0
1096.0,5814320.0
1104.0,5815424.0
1112.0,5816536.0
1084.0,5817620.0
1108.0,5818728.0
1092.0,5819820.0
1084.0,5820904.0
1092.0,5821996.0
1096.0,5823092.0
1072.0,5824164.0
1080.0,5825244.0
1080.0,5826324.0
1072.0,5827396.0
1068.0,5828464.0
1084.0,5829548.0
1060.0,5830608.0
1040.0,5831648.0
1076.0,5832724.0
1060.0,5833784.0
1056.0,5834840.0
1068.0,5835908.0
1064.0,5836972.0
1060.0,5838032.0
1052.0,5839084.0
1072.0,5840156.0
1076.0,5841232.0
1072.0,5842304.0
1060.0,5843364.0
1068.0,5844432.0
1072.0,5845504.0
1056.0,5846560.0
1096.0,5847656.0
1064.0,5848720.0
1084.0,5849804.0
1068.0,5850872.0
1068.0,5851940.0
3176.0,5855116.0
1072.0,5856188.0
1044.0,5857232.0
1052.0,5858284.0
1068.0,5859352.0
1048.0,5860400.0
1036.0,5861436.0
1060.0,5862496.0
1048.0,5863544.0
1044.0,5864588.0
1060.0,5865648.0
1020.0,5866668.0
1056.0,5867724.0
1040.0,5868764.0
1044.0,5869808.0
1044.0,5870852.0
1032.0,5871884.0
1040.0,5872924.0
1056.0,5873980.0
1032.0,5875012.0
1060.0,5876072.0
1036.0,5877108.0
1064.0,5878172.0
1044.0,5879216.0
1068.0,5880284.0
1040.0,5881324.0
1068.0,5882392.0
1036.0,5883428.0
1044.0,5884472.0
1060.0,5885532.0
1052.0,5886584.0
1048.0,5887632.0
1052.0,5888684.0
1056.0,5889740.0
1040.0,5890780.0
1060.0,5891840.0
1056.0,5892896.0
1060.0,5893956.0
1040.0,5894996.0
1040.0,5896036.0
1068.0,5897104.0
1044.0,5898148.0
1052.0,5899200.0
1044.0,5900244.0
1028.0,5901272.0
1044.0,5902316.0
1080.0,5903396.0
1012.0,5904408.0
1048.0,5905456.0
1052.0,5906508.0
1060.0,5907568.0
1072.0,5908640.0
1052.0,5909692.0
1048.0,5910740.0
1076.0,5911816.0
1056.0,5912872.0
1048.0,5913920.0
1060.0,5914980.0
3152.0,5918132.0
1068.0,5919200.0
1056.0,5920256.0
1056.0,5921312.0
1056.0,5922368.0
1056.0,5923424.0
1060.0,5924484.0
1056.0,5925540.0
1072.0,5926612.0
1052.0,5927664.0
1060.0,5928724.0
1060.0,5929784.0
1068.0,5930852.0
1040.0,5931892.0
1072.0,5932964.0
1040.0,5934004.0
1056.0,5935060.0
1056.0,5936116.0
1068.0,5937184.0
1056.0,5938240.0
1068.0,5939308.0
1056.0,5940364.0
1076.0,5941440.0
1056.0,5942496.0
1084.0,5943580.0
1052.0,5944632.0
1052.0,5945684.0
MARK 031
1056.0,5946740.0
1048.0,5947788.0
1056.0,5948844.0
1064.0,5949908.0
1044.0,5950952.0
1060.0,5952012.0
1044.0,5953056.0
1056.0,5954112.0
1056.0,5955168.0
1072.0,5956240.0
1036.0,5957276.0
1076.0,5958352.0
1064.0,5959416.0
1072.0,5960488.0
1060.0,5961548.0
1072.0,5962620.0
1052.0,5963672.0
1060.0,5964732.0
1072.0,5965804.0
1044.0,5966848.0
1056.0,5967904.0
1048.0,5968952.0
1036.0,5969988.0
1060.0,5971048.0
1024.0,5972072.0
1040.0,5973112.0
1036.0,5974148.0
1048.0,5975196.0
1028.0,5976224.0
1028.0,5977252.0
1028.0,5978280.0
1016.0,5979296.0
1028.0,5980324.0
1036.0,5981360.0
1036.0,5982396.0
1020.0,5983416.0
1028.0,5984444.0
1020.0,5985464.0
1048.0,5986512.0
1028.0,5987540.0
1032.0,5988572.0
1036.0,5989608.0
1040.0,5990648.0
1040.0,5991688.0
1036.0,5992724.0
1040.0,5993764.0
1024.0,5994788.0
1044.0,5995832.0
1028.0,5996860.0
3068.0,5999928.0
1016.0,6000944.0
1004.0,6001948.0
1000.0,6002948.0
1028.0,6003976.0
992.0,6004968.0
1012.0,6005980.0
992.0,6006972.0
1024.0,6007996.0
988.0,6008984.0
1000.0,6009984.0
1004.0,6010988.0
1008.0,6011996.0
980.0,6012976.0
1016.0,6013992.0
1004.0,6014996.0
968.0,6015964.0
1012.0,6016976.0
1000.0,6017976.0
1004.0,6018980.0
996.0,6019976.0
1016.0,6020992.0
1004.0,6021996.0
1008.0,6023004.0
1012.0,6024016.0
1016.0,6025032.0
1000.0,6026032.0
1008.0,6027040.0
996.0,6028036.0
1008.0,6029044.0
1024.0,6030068.0
1012.0,6031080.0
1016.0,6032096.0
1004.0,6033100.0
1024.0,6034124.0
1020.0,6035144.0
1020.0,6036164.0
1016.0,6037180.0
1036.0,6038216.0
1024.0,6039240.0
1020.0,6040260.0
1036.0,6041296.0
1028.0,6042324.0
1012.0,6043336.0
1044.0,6044380.0
1004.0,6045384.0
1032.0,6046416.0
1024.0,6047440.0
1028.0,6048468.0
1044.0,6049512.0
1040.0,6050552.0
1052.0,6051604.0
1032.0,6052636.0
1044.0,6053680.0
1040.0,6054720.0
1028.0,6055748.0
1048.0,6056796.0
1016.0,6057812.0
3124.0,6060936.0
1048.0,6061984.0
1048.0,6063032.0
1044.0,6064076.0
1040.0,6065116.0
1048.0,6066164.0
1052.0,6067216.0
1044.0,6068260.0
1060.0,6069320.0
1056.0,6070376.0
1048.0,6071424.0
1044.0,6072468.0
1068.0,6073536.0
1040.0,6074576.0
1052.0,6075628.0
1052.0,6076680.0
1052.0,6077732.0
1056.0,6078788.0
1056.0,6079844.0
1060.0,6080904.0
MARK 032
984.0,6081888.0
980.0,6082868.0
992.0,6083860.0
1000.0,6084860.0
980.0,6085840.0
996.0,6086836.0
996.0,6087832.0
984.0,6088816.0
980.0,6089796.0
1000.0,6090796.0
984.0,6091780.0
992.0,6092772.0
980.0,6093752.0
1000.0,6094752.0
980.0,6095732.0
996.0,6096728.0
1000.0,6097728.0
992.0,6098720.0
1000.0,6099720.0
1000.0,6100720.0
992.0,6101712.0
992.0,6102704.0
992.0,6103696.0
960.0,6104656.0
1020.0,6105676.0
984.0,6106660.0
988.0,6107648.0
980.0,6108628.0
984.0,6109612.0
992.0,6110604.0
956.0,6111560.0
980.0,6112540.0
984.0,6113524.0
972.0,6114496.0
972.0,6115468.0
984.0,6116452.0
972.0,6117424.0
968.0,6118392.0
984.0,6119376.0
976.0,6120352.0
968.0,6121320.0
964.0,6122284.0
976.0,6123260.0
1004.0,6124264.0
972.0,6125236.0
980.0,6126216.0
972.0,6127188.0
996.0,6128184.0
980.0,6129164.0
968.0,6130132.0
984.0,6131116.0
984.0,6132100.0
992.0,6133092.0
2936.0,6136028.0
992.0,6137020.0
984.0,6138004.0
968.0,6138972.0
988.0,6139960.0
988.0,6140948.0
992.0,6141940.0
996.0,6142936.0
984.0,6143920.0
992.0,6144912.0
956.0,6145868.0
996.0,6146864.0
996.0,6147860.0
976.0,6148836.0
992.0,6149828.0
964.0,6150792.0
980.0,6151772.0
976.0,6152748.0
992.0,6153740.0
988.0,6154728.0
988.0,6155716.0
984.0,6156700.0
988.0,6157688.0
984.0,6158672.0
992.0,6159664.0
996.0,6160660.0
984.0,6161644.0
984.0,6162628.0
992.0,6163620.0
980.0,6164600.0
1000.0,6165600.0
988.0,6166588.0
1004.0,6167592.0
996.0,6168588.0
1000.0,6169588.0
1004.0,6170592.0
1008.0,6171600.0
1004.0,6172604.0
1004.0,6173608.0
1004.0,6174612.0
