#Firmware: Speeduino 2022.04-dev
PriLevel,SecLevel,Trigger,Sync,RefTime,ToothTime,Time
Flag,Flag,Flag,Flag,ms,ms,ms
1.0,1.0,0.0,1.0,248787.31,0.644,248787.31
0.0,1.0,0.0,1.0,248787.8,0.496,248787.8
1.0,1.0,0.0,1.0,248788.45,0.656,248788.45
0.0,1.0,0.0,1.0,248788.95,0.5,248788.95
1.0,1.0,0.0,1.0,248789.61,0.656,248789.61
0.0,1.0,0.0,1.0,248790.14,0.52,248790.14
1.0,1.0,0.0,1.0,248790.77,0.624,248790.77
0.0,1.0,0.0,1.0,248791.28,0.528,248791.28
1.0,1.0,0.0,1.0,248791.92,0.628,248791.92
0.0,1.0,0.0,1.0,248792.44,0.524,248792.44
1.0,1.0,0.0,1.0,248793.08,0.636,248793.08
0.0,1.0,0.0,1.0,248793.58,0.508,248793.58
1.0,1.0,0.0,1.0,248794.22,0.632,248794.22
0.0,1.0,0.0,1.0,248794.72,0.496,248794.72
1.0,1.0,0.0,1.0,248795.36,0.64,248795.36
0.0,1.0,0.0,1.0,248795.86,0.508,248795.86
1.0,1.0,0.0,1.0,248796.5,0.636,248796.5
0.0,1.0,0.0,1.0,248797.0,0.508,248797.0
1.0,1.0,0.0,1.0,248797.64,0.64,248797.64
0.0,1.0,0.0,1.0,248798.14,0.496,248798.14
1.0,1.0,0.0,1.0,248798.78,0.636,248798.78
0.0,1.0,0.0,1.0,248960.78,162.008,248960.78
MARK 002
0.0,1.0,0.0,1.0,248964.05,3.26,248964.05
1.0,1.0,0.0,1.0,248964.92,0.884,248964.92
0.0,1.0,0.0,1.0,248965.45,0.524,248965.45
1.0,1.0,0.0,1.0,248966.1,0.636,248966.1
0.0,1.0,0.0,1.0,248966.61,0.528,248966.61
1.0,1.0,0.0,1.0,248967.25,0.636,248967.25
0.0,1.0,0.0,1.0,248967.75,0.496,248967.75
1.0,1.0,0.0,1.0,248968.39,0.648,248968.39
0.0,1.0,0.0,1.0,248968.89,0.5,248968.89
1.0,1.0,0.0,1.0,248969.55,0.656,248969.55
0.0,1.0,0.0,1.0,248970.06,0.504,248970.06
1.0,1.0,0.0,1.0,248970.69,0.632,248970.69
0.0,1.0,0.0,1.0,248971.22,0.528,248971.22
1.0,1.0,0.0,1.0,248971.83,0.616,248971.83
0.0,1.0,0.0,1.0,248972.34,0.512,248972.34
1.0,1.0,0.0,1.0,248972.95,0.616,248972.95
0.0,1.0,0.0,1.0,248973.48,0.532,248973.48
1.0,1.0,0.0,1.0,248974.12,0.632,248974.12
0.0,1.0,0.0,1.0,248974.64,0.512,248974.64
1.0,1.0,0.0,1.0,248975.27,0.632,248975.27
0.0,1.0,0.0,1.0,248975.77,0.496,248975.77
1.0,1.0,0.0,1.0,248976.39,0.632,248976.39
0.0,1.0,0.0,1.0,248976.9,0.512,248976.9
1.0,1.0,0.0,1.0,248977.55,0.636,248977.55
0.0,1.0,0.0,1.0,248978.06,0.512,248978.06
1.0,1.0,0.0,1.0,248978.69,0.624,248978.69
0.0,1.0,0.0,1.0,248979.19,0.512,248979.19
1.0,1.0,0.0,1.0,248979.81,0.624,248979.81
0.0,1.0,0.0,1.0,248980.31,0.5,248980.31
1.0,1.0,0.0,1.0,248980.95,0.632,248980.95
0.0,1.0,0.0,1.0,248981.45,0.512,248981.45
1.0,1.0,0.0,1.0,248982.1,0.636,248982.1
0.0,1.0,0.0,1.0,248982.6,0.504,248982.6
1.0,1.0,0.0,1.0,248983.23,0.636,248983.23
0.0,1.0,0.0,1.0,248983.73,0.504,248983.73
1.0,1.0,0.0,1.0,248984.36,0.62,248984.36
0.0,1.0,0.0,1.0,248984.88,0.52,248984.88
1.0,1.0,0.0,1.0,248985.5,0.624,248985.5
0.0,1.0,0.0,1.0,248986.02,0.512,248986.02
1.0,1.0,0.0,1.0,248986.64,0.628,248986.64
0.0,1.0,0.0,1.0,248987.17,0.524,248987.17
1.0,1.0,0.0,1.0,248987.8,0.624,248987.8
0.0,1.0,0.0,1.0,248988.31,0.516,248988.31
1.0,1.0,0.0,1.0,248988.94,0.632,248988.94
0.0,1.0,0.0,1.0,248989.45,0.52,248989.45
1.0,1.0,0.0,1.0,248990.1,0.632,248990.1
0.0,1.0,0.0,1.0,248990.62,0.532,248990.62
1.0,1.0,0.0,1.0,248991.25,0.624,248991.25
0.0,1.0,0.0,1.0,248991.78,0.528,248991.78
1.0,1.0,0.0,1.0,248992.4,0.624,248992.4
0.0,1.0,0.0,1.0,248992.9,0.504,248992.9
1.0,1.0,0.0,1.0,248993.56,0.652,248993.56
0.0,1.0,0.0,1.0,248994.06,0.512,248994.06
1.0,1.0,0.0,1.0,248994.7,0.632,248994.7
0.0,1.0,0.0,1.0,248995.22,0.512,248995.22
1.0,1.0,0.0,1.0,248995.86,0.644,248995.86
0.0,1.0,0.0,1.0,248996.36,0.496,248996.36
1.0,1.0,0.0,1.0,248996.95,0.604,248996.95
0.0,1.0,0.0,1.0,248997.48,0.532,248997.48
1.0,1.0,0.0,1.0,248998.11,0.624,248998.11
0.0,1.0,0.0,1.0,248998.62,0.512,248998.62
1.0,1.0,0.0,1.0,248999.27,0.64,248999.27
0.0,1.0,0.0,1.0,248999.77,0.504,248999.77
1.0,1.0,0.0,1.0,249000.38,0.604,249000.38
0.0,1.0,0.0,1.0,249000.89,0.524,249000.89
1.0,1.0,0.0,1.0,249001.5,0.6,249001.5
0.0,1.0,0.0,1.0,249002.03,0.528,249002.03
1.0,1.0,0.0,1.0,249002.62,0.596,249002.62
0.0,1.0,0.0,1.0,249003.14,0.52,249003.14
1.0,1.0,0.0,1.0,249003.75,0.612,249003.75
0.0,1.0,0.0,1.0,249004.25,0.504,249004.25
1.0,1.0,0.0,1.0,249004.88,0.624,249004.88
1.0,0.0,1.0,1.0,249004.98,0.1,249004.98
0.0,0.0,0.0,1.0,249005.38,0.396,249005.38
1.0,0.0,0.0,1.0,249006.0,0.628,249006.0
0.0,0.0,0.0,1.0,249006.5,0.496,249006.5
1.0,0.0,0.0,1.0,249007.12,0.632,249007.12
0.0,0.0,0.0,1.0,249007.62,0.488,249007.62
1.0,0.0,0.0,1.0,249008.25,0.632,249008.25
0.0,0.0,0.0,1.0,249008.72,0.468,249008.72
1.0,0.0,0.0,1.0,249009.36,0.632,249009.36
0.0,0.0,0.0,1.0,249009.84,0.492,249009.84
1.0,0.0,0.0,1.0,249010.47,0.628,249010.47
0.0,0.0,0.0,1.0,249010.97,0.496,249010.97
1.0,0.0,0.0,1.0,249011.6,0.628,249011.6
0.0,0.0,0.0,1.0,249012.08,0.48,249012.08
1.0,0.0,0.0,1.0,249012.72,0.648,249012.72
0.0,0.0,0.0,1.0,249013.19,0.468,249013.19
1.0,0.0,0.0,1.0,249013.83,0.64,249013.83
0.0,0.0,0.0,1.0,249014.33,0.496,249014.33
1.0,0.0,0.0,1.0,249014.94,0.604,249014.94
0.0,0.0,0.0,1.0,249015.42,0.488,249015.42
1.0,0.0,0.0,1.0,249016.05,0.632,249016.05
0.0,0.0,0.0,1.0,249016.55,0.496,249016.55
1.0,0.0,0.0,1.0,249017.17,0.624,249017.17
0.0,0.0,0.0,1.0,249017.67,0.5,249017.67
1.0,0.0,0.0,1.0,249018.3,0.632,249018.3
0.0,0.0,0.0,1.0,249018.77,0.464,249018.77
1.0,0.0,0.0,1.0,249019.4,0.644,249019.4
0.0,0.0,0.0,1.0,249019.92,0.504,249019.92
1.0,0.0,0.0,1.0,249020.53,0.62,249020.53
0.0,0.0,0.0,1.0,249021.05,0.504,249021.05
1.0,0.0,0.0,1.0,249021.67,0.628,249021.67
0.0,0.0,0.0,1.0,249022.16,0.488,249022.16
0.0,1.0,1.0,1.0,249022.6,0.436,249022.6
1.0,1.0,0.0,1.0,249022.78,0.196,249022.78
0.0,1.0,0.0,1.0,249023.3,0.504,249023.3
1.0,1.0,0.0,1.0,249023.9,0.62,249023.9
0.0,1.0,0.0,1.0,249024.42,0.508,249024.42
1.0,1.0,0.0,1.0,249025.06,0.636,249025.06
0.0,1.0,0.0,1.0,249025.55,0.496,249025.55
1.0,1.0,0.0,1.0,249026.19,0.628,249026.19
0.0,1.0,0.0,1.0,249026.67,0.496,249026.67
1.0,1.0,0.0,1.0,249027.3,0.628,249027.3
0.0,1.0,0.0,1.0,249027.81,0.516,249027.81
1.0,1.0,0.0,1.0,249028.44,0.616,249028.44
0.0,1.0,0.0,1.0,249028.94,0.508,249028.94
1.0,1.0,0.0,1.0,249029.58,0.628,249029.58
0.0,1.0,0.0,1.0,249032.06,2.496,249032.06
1.0,1.0,0.0,1.0,249032.94,0.864,249032.94
0.0,1.0,0.0,1.0,249033.44,0.5,249033.44
1.0,1.0,0.0,1.0,249034.06,0.636,249034.06
0.0,1.0,0.0,1.0,249034.56,0.492,249034.56
1.0,1.0,0.0,1.0,249035.19,0.632,249035.19
0.0,1.0,0.0,1.0,249035.7,0.508,249035.7
1.0,1.0,0.0,1.0,249036.31,0.616,249036.31
0.0,1.0,0.0,1.0,249201.38,165.052,249201.38
MARK 003
1.0,1.0,0.0,1.0,249201.98,0.616,249201.98
0.0,1.0,0.0,1.0,249202.52,0.524,249202.52
1.0,1.0,0.0,1.0,249203.14,0.628,249203.14
0.0,1.0,0.0,1.0,249203.64,0.512,249203.64
1.0,1.0,0.0,1.0,249204.28,0.64,249204.28
0.0,1.0,0.0,1.0,249204.77,0.48,249204.77
1.0,1.0,0.0,1.0,249205.44,0.668,249205.44
0.0,1.0,0.0,1.0,249205.94,0.504,249205.94
1.0,1.0,0.0,1.0,249206.56,0.62,249206.56
0.0,1.0,0.0,1.0,249207.06,0.504,249207.06
1.0,1.0,0.0,1.0,249207.7,0.64,249207.7
0.0,1.0,0.0,1.0,249208.22,0.508,249208.22
1.0,1.0,0.0,1.0,249208.84,0.632,249208.84
0.0,1.0,0.0,1.0,249209.34,0.504,249209.34
1.0,1.0,0.0,1.0,249209.97,0.616,249209.97
0.0,1.0,0.0,1.0,249210.47,0.512,249210.47
1.0,1.0,0.0,1.0,249211.1,0.612,249211.1
0.0,1.0,0.0,1.0,249211.6,0.504,249211.6
1.0,1.0,0.0,1.0,249212.23,0.644,249212.23
0.0,1.0,0.0,1.0,249212.73,0.504,249212.73
1.0,1.0,0.0,1.0,249213.36,0.62,249213.36
0.0,1.0,0.0,1.0,249213.86,0.504,249213.86
1.0,1.0,0.0,1.0,249214.48,0.624,249214.48
0.0,1.0,0.0,1.0,249214.98,0.504,249214.98
1.0,1.0,0.0,1.0,249215.61,0.624,249215.61
0.0,1.0,0.0,1.0,249216.12,0.512,249216.12
1.0,1.0,0.0,1.0,249216.75,0.624,249216.75
0.0,1.0,0.0,1.0,249217.25,0.504,249217.25
1.0,1.0,0.0,1.0,249217.88,0.616,249217.88
0.0,1.0,0.0,1.0,249218.38,0.508,249218.38
1.0,1.0,0.0,1.0,249219.0,0.616,249219.0
0.0,1.0,0.0,1.0,249219.52,0.524,249219.52
1.0,1.0,0.0,1.0,249220.14,0.628,249220.14
0.0,1.0,0.0,1.0,249220.64,0.492,249220.64
1.0,1.0,0.0,1.0,249221.27,0.632,249221.27
0.0,1.0,0.0,1.0,249221.78,0.512,249221.78
1.0,1.0,0.0,1.0,249222.4,0.624,249222.4
0.0,1.0,0.0,1.0,249222.92,0.508,249222.92
1.0,1.0,0.0,1.0,249223.55,0.624,249223.55
0.0,1.0,0.0,1.0,249224.05,0.512,249224.05
1.0,1.0,0.0,1.0,249224.7,0.648,249224.7
0.0,1.0,0.0,1.0,249225.19,0.48,249225.19
1.0,1.0,0.0,1.0,249225.83,0.652,249225.83
0.0,1.0,0.0,1.0,249226.34,0.516,249226.34
1.0,1.0,0.0,1.0,249226.98,0.632,249226.98
0.0,1.0,0.0,1.0,249227.47,0.492,249227.47
1.0,1.0,0.0,1.0,249228.12,0.652,249228.12
0.0,1.0,0.0,1.0,249228.62,0.508,249228.62
1.0,1.0,0.0,1.0,249229.27,0.632,249229.27
0.0,1.0,0.0,1.0,249229.8,0.536,249229.8
1.0,1.0,0.0,1.0,249230.4,0.6,249230.4
0.0,1.0,0.0,1.0,249230.94,0.544,249230.94
1.0,1.0,0.0,1.0,249231.58,0.628,249231.58
0.0,1.0,0.0,1.0,249232.06,0.496,249232.06
1.0,1.0,0.0,1.0,249232.72,0.652,249232.72
0.0,1.0,0.0,1.0,249235.23,2.508,249235.23
1.0,1.0,0.0,1.0,249236.12,0.9,249236.12
0.0,1.0,0.0,1.0,249236.64,0.508,249236.64
1.0,1.0,0.0,1.0,249237.27,0.628,249237.27
0.0,1.0,0.0,1.0,249237.77,0.508,249237.77
1.0,1.0,0.0,1.0,249238.4,0.632,249238.4
0.0,1.0,0.0,1.0,249238.9,0.5,249238.9
1.0,1.0,0.0,1.0,249239.53,0.624,249239.53
0.0,1.0,0.0,1.0,249240.03,0.504,249240.03
1.0,1.0,0.0,1.0,249240.66,0.628,249240.66
0.0,1.0,0.0,1.0,249241.16,0.5,249241.16
1.0,1.0,0.0,1.0,249241.8,0.636,249241.8
0.0,1.0,0.0,1.0,249242.3,0.5,249242.3
1.0,1.0,0.0,1.0,249242.92,0.632,249242.92
0.0,1.0,0.0,1.0,249243.42,0.492,249243.42
1.0,1.0,0.0,1.0,249244.05,0.632,249244.05
0.0,1.0,0.0,1.0,249244.55,0.496,249244.55
1.0,1.0,0.0,1.0,249245.19,0.632,249245.19
0.0,1.0,0.0,1.0,249245.69,0.504,249245.69
1.0,1.0,0.0,1.0,249246.3,0.612,249246.3
0.0,1.0,0.0,1.0,249246.81,0.524,249246.81
1.0,1.0,0.0,1.0,249247.44,0.624,249247.44
0.0,1.0,0.0,1.0,249247.94,0.488,249247.94
1.0,1.0,0.0,1.0,249248.55,0.616,249248.55
0.0,1.0,0.0,1.0,249249.06,0.508,249249.06
1.0,1.0,0.0,1.0,249249.66,0.608,249249.66
0.0,1.0,0.0,1.0,249250.19,0.516,249250.19
1.0,1.0,0.0,1.0,249250.8,0.616,249250.8
0.0,1.0,0.0,1.0,249251.3,0.504,249251.3
1.0,1.0,0.0,1.0,249251.92,0.628,249251.92
0.0,1.0,0.0,1.0,249252.42,0.488,249252.42
1.0,1.0,0.0,1.0,249253.03,0.612,249253.03
0.0,1.0,0.0,1.0,249253.55,0.52,249253.55
1.0,1.0,0.0,1.0,249254.16,0.608,249254.16
0.0,1.0,0.0,1.0,249254.67,0.512,249254.67
1.0,1.0,0.0,1.0,249255.28,0.62,249255.28
0.0,1.0,0.0,1.0,249255.78,0.496,249255.78
1.0,1.0,0.0,1.0,249256.4,0.624,249256.4
0.0,1.0,0.0,1.0,249256.92,0.508,249256.92
1.0,1.0,0.0,1.0,249257.53,0.62,249257.53
0.0,1.0,0.0,1.0,249258.05,0.512,249258.05
1.0,1.0,0.0,1.0,249258.67,0.62,249258.67
0.0,1.0,0.0,1.0,249259.17,0.5,249259.17
1.0,1.0,0.0,1.0,249259.81,0.64,249259.81
0.0,1.0,0.0,1.0,249260.31,0.512,249260.31
1.0,1.0,0.0,1.0,249260.94,0.62,249260.94
0.0,1.0,0.0,1.0,249261.45,0.508,249261.45
1.0,1.0,0.0,1.0,249262.06,0.616,249262.06
0.0,1.0,0.0,1.0,249262.6,0.528,249262.6
1.0,1.0,0.0,1.0,249263.23,0.636,249263.23
0.0,1.0,0.0,1.0,249263.72,0.496,249263.72
1.0,1.0,0.0,1.0,249264.34,0.62,249264.34
0.0,1.0,0.0,1.0,249264.86,0.512,249264.86
1.0,1.0,0.0,1.0,249265.48,0.624,249265.48
0.0,1.0,0.0,1.0,249265.97,0.496,249265.97
1.0,1.0,0.0,1.0,249266.6,0.62,249266.6
0.0,1.0,0.0,1.0,249267.1,0.504,249267.1
1.0,1.0,0.0,1.0,249267.72,0.616,249267.72
0.0,1.0,0.0,1.0,249268.23,0.524,249268.23
1.0,1.0,0.0,1.0,249268.86,0.616,249268.86
0.0,1.0,0.0,1.0,249269.36,0.508,249269.36
1.0,1.0,0.0,1.0,249270.0,0.632,249270.0
0.0,1.0,0.0,1.0,249270.48,0.492,249270.48
1.0,1.0,0.0,1.0,249271.11,0.62,249271.11
0.0,1.0,0.0,1.0,249271.61,0.5,249271.61
1.0,1.0,0.0,1.0,249272.22,0.612,249272.22
0.0,1.0,0.0,1.0,249272.72,0.5,249272.72
1.0,1.0,0.0,1.0,249273.34,0.616,249273.34
0.0,1.0,0.0,1.0,249273.84,0.508,249273.84
1.0,1.0,0.0,1.0,249274.47,0.62,249274.47
0.0,1.0,0.0,1.0,249274.95,0.492,249274.95
1.0,1.0,0.0,1.0,249470.02,195.056,249470.02
MARK 004
0.0,1.0,0.0,1.0,249470.53,0.524,249470.53
1.0,1.0,0.0,1.0,249471.16,0.628,249471.16
0.0,1.0,0.0,1.0,249471.69,0.52,249471.69
1.0,1.0,0.0,1.0,249472.31,0.636,249472.31
0.0,1.0,0.0,1.0,249472.83,0.504,249472.83
1.0,1.0,0.0,1.0,249473.47,0.644,249473.47
0.0,1.0,0.0,1.0,249473.98,0.512,249473.98
1.0,1.0,0.0,1.0,249474.62,0.644,249474.62
0.0,1.0,0.0,1.0,249475.12,0.508,249475.12
1.0,1.0,0.0,1.0,249475.77,0.628,249475.77
0.0,1.0,0.0,1.0,249476.27,0.512,249476.27
1.0,1.0,0.0,1.0,249476.9,0.632,249476.9
0.0,1.0,0.0,1.0,249477.39,0.492,249477.39
1.0,1.0,0.0,1.0,249478.05,0.652,249478.05
0.0,1.0,0.0,1.0,249478.56,0.508,249478.56
1.0,1.0,0.0,1.0,249479.17,0.616,249479.17
0.0,1.0,0.0,1.0,249479.69,0.516,249479.69
1.0,1.0,0.0,1.0,249480.31,0.628,249480.31
0.0,1.0,0.0,1.0,249480.83,0.512,249480.83
1.0,1.0,0.0,1.0,249481.45,0.628,249481.45
0.0,1.0,0.0,1.0,249481.95,0.492,249481.95
1.0,1.0,0.0,1.0,249482.6,0.64,249482.6
0.0,1.0,0.0,1.0,249483.1,0.508,249483.1
1.0,1.0,0.0,1.0,249483.72,0.624,249483.72
0.0,1.0,0.0,1.0,249484.23,0.512,249484.23
1.0,1.0,0.0,1.0,249484.86,0.624,249484.86
0.0,1.0,0.0,1.0,249485.36,0.504,249485.36
1.0,1.0,0.0,1.0,249485.98,0.628,249485.98
0.0,1.0,0.0,1.0,249486.5,0.508,249486.5
1.0,1.0,0.0,1.0,249487.12,0.624,249487.12
0.0,1.0,0.0,1.0,249487.62,0.512,249487.62
1.0,1.0,0.0,1.0,249488.25,0.624,249488.25
0.0,1.0,0.0,1.0,249488.75,0.5,249488.75
1.0,1.0,0.0,1.0,249489.38,0.616,249489.38
0.0,1.0,0.0,1.0,249489.88,0.504,249489.88
1.0,1.0,0.0,1.0,249490.52,0.644,249490.52
0.0,1.0,0.0,1.0,249491.03,0.508,249491.03
1.0,1.0,0.0,1.0,249491.66,0.632,249491.66
0.0,1.0,0.0,1.0,249492.16,0.496,249492.16
1.0,1.0,0.0,1.0,249492.8,0.64,249492.8
0.0,1.0,0.0,1.0,249493.3,0.504,249493.3
1.0,1.0,0.0,1.0,249493.94,0.636,249493.94
0.0,1.0,0.0,1.0,249494.45,0.512,249494.45
1.0,1.0,0.0,1.0,249495.1,0.652,249495.1
0.0,1.0,0.0,1.0,249495.6,0.492,249495.6
1.0,1.0,0.0,1.0,249496.23,0.64,249496.23
0.0,1.0,0.0,1.0,249496.77,0.532,249496.77
1.0,1.0,0.0,1.0,249497.38,0.616,249497.38
0.0,1.0,0.0,1.0,249497.9,0.524,249497.9
1.0,1.0,0.0,1.0,249498.53,0.628,249498.53
0.0,1.0,0.0,1.0,249499.06,0.528,249499.06
1.0,1.0,0.0,1.0,249499.67,0.616,249499.67
0.0,1.0,0.0,1.0,249500.2,0.524,249500.2
1.0,1.0,0.0,1.0,249500.84,0.636,249500.84
0.0,1.0,0.0,1.0,249501.34,0.504,249501.34
1.0,1.0,0.0,1.0,249501.98,0.64,249501.98
0.0,1.0,0.0,1.0,249502.48,0.504,249502.48
1.0,1.0,0.0,1.0,249503.11,0.624,249503.11
0.0,1.0,0.0,1.0,249505.62,2.524,249505.62
1.0,1.0,0.0,1.0,249506.52,0.884,249506.52
0.0,1.0,0.0,1.0,249507.03,0.512,249507.03
1.0,1.0,0.0,1.0,249507.64,0.616,249507.64
0.0,1.0,0.0,1.0,249508.16,0.512,249508.16
1.0,1.0,0.0,1.0,249508.78,0.624,249508.78
0.0,1.0,0.0,1.0,249509.28,0.5,249509.28
1.0,1.0,0.0,1.0,249509.89,0.616,249509.89
0.0,1.0,0.0,1.0,249510.39,0.496,249510.39
1.0,1.0,0.0,1.0,249511.02,0.616,249511.02
0.0,1.0,0.0,1.0,249511.52,0.508,249511.52
1.0,1.0,0.0,1.0,249512.11,0.6,249512.11
0.0,1.0,0.0,1.0,249512.62,0.516,249512.62
1.0,1.0,0.0,1.0,249513.25,0.62,249513.25
0.0,1.0,0.0,1.0,249513.73,0.484,249513.73
1.0,1.0,0.0,1.0,249514.36,0.62,249514.36
0.0,1.0,0.0,1.0,249514.84,0.492,249514.84
1.0,1.0,0.0,1.0,249515.47,0.624,249515.47
0.0,1.0,0.0,1.0,249515.95,0.488,249515.95
1.0,1.0,0.0,1.0,249516.58,0.62,249516.58
0.0,1.0,0.0,1.0,249517.08,0.504,249517.08
1.0,1.0,0.0,1.0,249517.69,0.608,249517.69
0.0,1.0,0.0,1.0,249518.17,0.48,249518.17
1.0,1.0,0.0,1.0,249518.78,0.616,249518.78
0.0,1.0,0.0,1.0,249519.28,0.496,249519.28
1.0,1.0,0.0,1.0,249519.89,0.612,249519.89
0.0,1.0,0.0,1.0,249520.39,0.496,249520.39
1.0,1.0,0.0,1.0,249521.0,0.612,249521.0
0.0,1.0,0.0,1.0,249521.5,0.496,249521.5
1.0,1.0,0.0,1.0,249522.11,0.616,249522.11
0.0,1.0,0.0,1.0,249522.61,0.492,249522.61
1.0,1.0,0.0,1.0,249523.22,0.612,249523.22
0.0,1.0,0.0,1.0,249523.72,0.496,249523.72
1.0,1.0,0.0,1.0,249524.33,0.608,249524.33
0.0,1.0,0.0,1.0,249524.81,0.496,249524.81
1.0,1.0,0.0,1.0,249525.44,0.612,249525.44
0.0,1.0,0.0,1.0,249525.94,0.5,249525.94
1.0,1.0,0.0,1.0,249526.56,0.624,249526.56
0.0,1.0,0.0,1.0,249527.03,0.48,249527.03
1.0,1.0,0.0,1.0,249527.66,0.616,249527.66
0.0,1.0,0.0,1.0,249528.16,0.504,249528.16
1.0,1.0,0.0,1.0,249528.77,0.616,249528.77
0.0,1.0,0.0,1.0,249529.27,0.496,249529.27
1.0,1.0,0.0,1.0,249529.89,0.62,249529.89
0.0,1.0,0.0,1.0,249530.39,0.508,249530.39
1.0,1.0,0.0,1.0,249531.02,0.616,249531.02
0.0,1.0,0.0,1.0,249531.52,0.5,249531.52
1.0,1.0,0.0,1.0,249532.12,0.612,249532.12
0.0,1.0,0.0,1.0,249532.62,0.508,249532.62
1.0,1.0,0.0,1.0,249533.27,0.632,249533.27
0.0,1.0,0.0,1.0,249533.75,0.492,249533.75
1.0,1.0,0.0,1.0,249534.38,0.62,249534.38
0.0,1.0,0.0,1.0,249534.89,0.508,249534.89
1.0,1.0,0.0,1.0,249535.5,0.612,249535.5
0.0,1.0,0.0,1.0,249535.98,0.488,249535.98
1.0,1.0,0.0,1.0,249536.6,0.604,249536.6
0.0,1.0,0.0,1.0,249537.1,0.5,249537.1
1.0,1.0,0.0,1.0,249537.7,0.616,249537.7
0.0,1.0,0.0,1.0,249538.22,0.512,249538.22
1.0,1.0,0.0,1.0,249538.83,0.612,249538.83
0.0,1.0,0.0,1.0,249539.33,0.496,249539.33
1.0,1.0,0.0,1.0,249539.94,0.62,249539.94
0.0,1.0,0.0,1.0,249540.44,0.492,249540.44
1.0,1.0,0.0,1.0,249541.05,0.604,249541.05
0.0,1.0,0.0,1.0,249541.55,0.508,249541.55
1.0,1.0,0.0,1.0,249542.14,0.6,249542.14
0.0,1.0,0.0,1.0,249542.64,0.5,249542.64
1.0,1.0,0.0,1.0,249543.23,0.592,249543.23
0.0,1.0,0.0,1.0,249644.36,101.112,249644.36
MARK 005
1.0,1.0,0.0,1.0,249644.97,0.62,249644.97
0.0,1.0,0.0,1.0,249645.48,0.512,249645.48
1.0,1.0,0.0,1.0,249646.11,0.62,249646.11
0.0,1.0,0.0,1.0,249646.61,0.512,249646.61
1.0,1.0,0.0,1.0,249647.25,0.632,249647.25
0.0,1.0,0.0,1.0,249647.75,0.504,249647.75
1.0,1.0,0.0,1.0,249648.38,0.624,249648.38
0.0,1.0,0.0,1.0,249648.89,0.508,249648.89
1.0,1.0,0.0,1.0,249649.48,0.6,249649.48
0.0,1.0,0.0,1.0,249650.02,0.524,249650.02
1.0,1.0,0.0,1.0,249650.61,0.596,249650.61
0.0,1.0,0.0,1.0,249651.14,0.532,249651.14
1.0,1.0,0.0,1.0,249651.75,0.62,249651.75
0.0,1.0,0.0,1.0,249652.27,0.508,249652.27
1.0,1.0,0.0,1.0,249652.89,0.62,249652.89
0.0,1.0,0.0,1.0,249653.39,0.504,249653.39
1.0,1.0,0.0,1.0,249654.0,0.612,249654.0
0.0,1.0,0.0,1.0,249654.52,0.52,249654.52
1.0,1.0,0.0,1.0,249655.16,0.64,249655.16
0.0,1.0,0.0,1.0,249655.62,0.468,249655.62
1.0,1.0,0.0,1.0,249656.25,0.62,249656.25
0.0,1.0,0.0,1.0,249656.75,0.504,249656.75
1.0,1.0,0.0,1.0,249657.38,0.624,249657.38
0.0,1.0,0.0,1.0,249657.88,0.5,249657.88
1.0,1.0,0.0,1.0,249658.5,0.62,249658.5
0.0,1.0,0.0,1.0,249659.0,0.508,249659.0
1.0,1.0,0.0,1.0,249659.62,0.628,249659.62
0.0,1.0,0.0,1.0,249660.12,0.492,249660.12
1.0,1.0,0.0,1.0,249660.75,0.628,249660.75
0.0,1.0,0.0,1.0,249661.27,0.512,249661.27
1.0,1.0,0.0,1.0,249661.88,0.604,249661.88
0.0,1.0,0.0,1.0,249662.39,0.516,249662.39
1.0,1.0,0.0,1.0,249663.02,0.624,249663.02
0.0,1.0,0.0,1.0,249663.52,0.508,249663.52
1.0,1.0,0.0,1.0,249664.12,0.612,249664.12
0.0,1.0,0.0,1.0,249664.64,0.52,249664.64
1.0,1.0,0.0,1.0,249665.27,0.62,249665.27
0.0,1.0,0.0,1.0,249665.78,0.52,249665.78
1.0,1.0,0.0,1.0,249666.42,0.632,249666.42
0.0,1.0,0.0,1.0,249666.94,0.52,249666.94
1.0,1.0,0.0,1.0,249667.56,0.62,249667.56
0.0,1.0,0.0,1.0,249668.08,0.512,249668.08
1.0,1.0,0.0,1.0,249668.69,0.616,249668.69
0.0,1.0,0.0,1.0,249669.2,0.516,249669.2
1.0,1.0,0.0,1.0,249669.83,0.628,249669.83
0.0,1.0,0.0,1.0,249670.34,0.512,249670.34
1.0,1.0,0.0,1.0,249670.98,0.636,249670.98
0.0,1.0,0.0,1.0,249671.47,0.492,249671.47
1.0,1.0,0.0,1.0,249672.1,0.628,249672.1
0.0,1.0,0.0,1.0,249672.61,0.504,249672.61
1.0,1.0,0.0,1.0,249673.22,0.62,249673.22
0.0,1.0,0.0,1.0,249673.77,0.536,249673.77
1.0,1.0,0.0,1.0,249674.38,0.62,249674.38
0.0,1.0,0.0,1.0,249674.89,0.508,249674.89
1.0,1.0,0.0,1.0,249675.52,0.628,249675.52
0.0,1.0,0.0,1.0,249676.03,0.512,249676.03
1.0,1.0,0.0,1.0,249676.64,0.608,249676.64
0.0,1.0,0.0,1.0,249677.16,0.524,249677.16
1.0,1.0,0.0,1.0,249677.8,0.632,249677.8
0.0,1.0,0.0,1.0,249678.3,0.508,249678.3
